ID,Title,Excerpt,Permalink,URL Image,Title,Featured,Categorías de curso,Etiquetas de curso,_lp_duration,thim_course_skill_level,thim_course_language,thim_course_duration,_lp_free,_lp_price,_lp_level,_lp_external_link_buy_course,Author Username
19349,Data Science Tools,"Learn about the most popular data science tools, including how to use them and what their features are.

ABOUT THIS COURSE

In this course, you'll learn about Data Science tools like Jupyter Notebooks, RStudio IDE, and Watson Studio. You will learn what each tool is used for, what programming languages they can execute, their features and limitations and how data scientists use these tools today.


With the tools hosted in the cloud, you will be able to test each tool and follow instructions to run simple code in Python or R. To complete the course, you will create a final project with a Jupyter Notebook on IBM Watson Studio on Cloud and demonstrate your proficiency in preparing a notebook, writing Markdown, and sharing your work with your peers.


This hands-on course will get you up and running with some of the latest and greatest data science tools.


You will Learn:

How to use various data science and data visualization tools hosted on Skills Network Labs
How to use Jupyter Notebooks including its features and why it's so popular
Popular tools used by R Programmers including RStudio IDE
IBM Watson Studio including its features and capabilities
How to create and share a Jupyter Notebook
COURSE SYLLABUS


Module 0 - Welcome and Course Introduction


Module 1 - Languages of Data Science


Module 2 - Data Science Tools


Module 3 - Packages, APIs, Data Sets and Models


Module 4 - GitHub


Module 5 - Jupyter Notebooks and JupyterLab


Module 6 - RStudio IDE


Module 7 - Watson Studio",https://cursodex.com/courses/data-science-tools/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos,1 minute,,English,1,,0,beginner,https://cognitiveclass.ai/courses/data-science-hands-open-source-tools-2,IBM
19355,Prompt Engineering for Everyone,"Master the language of AI and unleash its full potential with our prompt engineering course. Gain the skills to craft compelling prompts that yield better, more accurate responses. Learn how to create engaging prompts that generate better and more accurate responses. From understanding contextual cues to mitigating biases, we provide you with techniques to help you seamlessly interact with AI systems. Whether you're a techie or a business professional, this course will revolutionize how you interact with AI. Register now and become a compelling AI communicator in the digital age!

Artificial Intelligence (AI) is revolutionizing the world at an astonishing pace, surpassing our optimistic expectations. The advent of conversational AIs powered by so-called LLM/GPT models has given us a real taste of the human-like capabilities of AI.

This remarkable tool has the potential to inform, educate, and empower us to make optimal decisions. However, the efficacy of our interactions with AI systems hinges upon our ability to communicate effectively. That's why it is crucial to acquire the skill of conversing with AI through prompt engineering, which enhances our outcomes by craftily refining our messages.

In this quick Prompt Engineering course, you will gain invaluable insights into the art of talking effectively to AI. Whether proficient in English or prefer your native language, this course equips you with the knowledge and techniques necessary to essentially ""program"" AI. You'll also become acquainted with watsonx's powerful Prompt Lab tool.

By the end of this course, you'll possess the expertise to leverage AI's potential to its fullest, unlocking new realms of productivity and creativity. Start your journey toward mastering prompt engineering today!

Course Syllabus
Module 1: Introduction to Prompt Engineering
Lab 1: What is Prompt Engineering, and why do we care?
Lab 2: English as a new programming language
Quizzes
Module 2: Getting Started with Prompt Engineering
Lab 3: Getting to know our GPT-based AI tool
Lab 4: The Naive Prompting Approach and the Persona Pattern
Lab 5: The Interview Pattern
Quizzes
Module 3: The Chain-of-Thought Approach
Lab 6: The Chain-of-Thought Approach in Prompt Engineering
Quizzes
Module 4: Advanced Techniques
Lab 7: The Tree-of-Thought Approach in Prompt Engineering
Lab 8: Controlling Verbosity and the Nova System
Lab 9: Getting to Know watsonx Prompt Lab
Quizzes
Module 5: Final Project
Course Summary
Final Project (optional)",https://cursodex.com/courses/prompt-engineering-for-everyone/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Inteligencia Artificial,5 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/prompt-engineering-for-everyone,IBM
19362,Hadoop 101,"This beginner Apache Hadoop course introduces you to Big Data concepts, and teaches you how to perform distributed processing of large data sets with Hadoop.


About This Course 

Learn the basics of 

Apache Hadoop, a free, open source, Java-based programming framework. Why was it invented?
Learn about Hadoop's architecture and core components, such as MapReduce and the Hadoop Distributed File System (HDFS).
Learn how to add and remove nodes from Hadoop clusters, how to check available disk space on each node, and how to modify configuration parameters.
Learn about other Apache projects that are part of the Hadoop ecosystem, including Pig, Hive, HBase, ZooKeeper, Oozie, Sqoop, Flume, among others. BDUprovides separate courses on these other projects, but we recommend you start here.

Course Syllabus

Module 1 - Introduction to Hadoop
Understand what Hadoop is
Understand what Big Data is
Learn about other open source software related to Hadoop
Understand how Big Data solutions can work on the Cloud
Module 2 - Hadoop Architecture
Understand the main Hadoop components
Learn how HDFS works
List data access patterns for which HDFS is designed
Describe how data is stored in an HDFS cluster
Module 3 - Hadoop Administration
Add and remove nodes from a cluster
Verify the health of a clusterStart and stop a clusters components
Modify Hadoop configuration parameters
Setup a rack topology
Module 4 - Hadoop Components
Describe the MapReduce philosophy
Explain how Pig and Hive can be used in a Hadoop environment
Describe how Flume and Sqoop can be used to move data into Hadoop
Describe how Oozie is used to schedule and control Hadoop job execution",https://cursodex.com/courses/hadoop-101/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,20 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/introduction-to-hadoop,IBM
19364,Build an IoT Blockchain Network for a Supply Chain,"Learn how to use a an IoT Asset Tracking device, build a blockchain network, and configure a Node-RED dashboard to monitor a perishable network supply chain. You can also use a simulated tracker if you don't want to purchase and set up the hardware.

When multiple participants, such as farms, manufacturers, processing plants, trucks, ports, ships, distribution centers, and consumer retail outlets, are involved in the safe shipment and payment of cargo, you can use a blockchain network to record immutable transactions as the cargo shipment progresses through its delivery journey. In this course, you'll do the following main tasks: - Configure an asset tracker IoT device (or use the simulator) - Build a blockchain business network in Hyperledger Composer - Build an IoT application to visualize and analyze the data from the asset tracker: -- Create an IoT starter app in IBM Cloud -- Create Node-RED flows to control and receive events from Particle.io, write events to the blockchain network, and load blockchain transaction history -- Use Node-RED to build an asset tracking dashboard",https://cursodex.com/courses/build-an-iot-blockchain-network-for-a-supply-chain/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Blockchain|Programación,0 minute,,English,1,,0,intermediate,https://cognitiveclass.ai/courses/blockchain-iot-node-red-food-network,IBM
19366,R for Data Science,"R is a powerful language for data analysis, data visualization, machine learning, statistics. Originally developed for statistical programming, it is now one of the most popular languages in data science. In this course, you'll be learning about the basics of R, and you'll end with the confidence to start writing your own R scripts.

R is a powerful language for data analysis, data visualization, machine learning, and statistics. 

This isn't your typical textbook introduction to R. You're not just learning about R fundamentals; you'll be using R to solve problems related to movie data. Using a concrete example makes learning painless. You will learn about the fundamentals of R syntax, including assigning variables and doing simple operations with one of R's most important data structures -- vectors!

You'll then learn about lists, matrices, arrays and data frames from vectors. Then, you'll jump into conditional statements, functions, classes and debugging. Once you've covered the basics - you'll learn about reading and writing data in R, whether it's a table format (CSV, Excel) or a text file (.txt). Finally, you'll end with some important functions for character strings and dates in R.

Course Syllabus
Module 1 - R basics
Math, Variables, and Strings
Vectors and Factors
Vector operations
Module 2 - Data structures in R
Arrays & Matrices
Lists
Dataframes
Module 3 - R programming fundamentals
Conditions and loops
Functions in R
Objects and Classes
Debugging
Module 4 - Working with data in R
Reading CSV and Excel Files
Reading text files
Writing and saving data objects to file in R
Module 5 - Strings and Dates in R
String operations in R
Regular Expressions
Dates in R",https://cursodex.com/courses/r-for-data-science/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/r-101,IBM
19368,Building Cloud Native and Multicloud Applications,"In this course, we will cover the core concepts and practices of building and running Cloud Native applications and how to run these applications in a multicloud environment. We will cover technologies and practices including; microservices, DevOps, CI/CD, Docker, Kubernetes, and OpenShift.


About This Course

 In this course, we will cover the core concepts and practices of building and running Cloud Native applications and how to run these applications in a multicloud environment. We will cover technologies and practices including; microservices, DevOps, CI/CD, Docker, Kubernetes, and OpenShift. 





 Learning Objectives After completing this course you will be able to: 

 Understand the core principles and practice of build Cloud Native applications
How to modernize existing applications to be Cloud Native
How to deconstruct and monolithic application in a microservice architecture
Build and deploy containers to a Kubernetes cluster
Understand the guiding principles and benefits of a CI/CD pipeline
 How to build a CI/CD pipeline
The benefits of adopting a hybrid-cloud and multicloud architectures




 Syllabus 


Module 1: Cloud Native and Multicloud Concepts and Goals 

Course Welcome Video
Module Introduction and Learning Objectives
What is Cloud Native
What are Cloud Native Applications?
Achieving Agility
Maximizing Operability with DevOps
Ensuring Observability for DevSecOps
Increasing Resiliency
Module Summary
Practice Quiz
Graded Quiz




Module 2: Migrating Apps to Advantage Cloud Infrastructure 

Module Introduction and Learning Objectives
Considerations and benefits of adopting Cloud Native
Paths for Application Modernization
Application Migration using Containers
Data Migration to Cloud
Demo: Application Migration Planning
Demo: Data Migration (Aspera on IBM Cloud)
Lab
Module Summary
Practice Quiz
Graded Quiz




Module 3: Modernizing applications to be CN 

Module Introduction and Learning Objectives
What is Architectural Modernization and its Benefits?
Adopting a Microservices Architecture
Reactive programming with Serverless
Why are Containers so important?
Leveraging Container Orchestration Platforms
Using the IBM Garage Method to Modernize
Demo: Using the IBM Garage Method to Modernize
Managing Cloud Native Applications on Kubernetes
Module Summary
Practice Quiz
Graded Quiz




Module 4: Applying CI/CD to CN applications 

Module Introduction and Learning Objectives
What are the Benefits of employing CI/CD
Automating Validation
Configuring Infrastructure using GitOps
Improving Observability through CI/CD
Building and Deploying to the Cloud
Demo: IBM Toolchains (IBM Cloud with Tekton)
Building Pipelines with Tekton
Module Summary
Practice Quiz
Graded Quiz




Module 5: Managing Applications in Multicloud Deployments 

Module Introduction and Learning Objectives
Understanding HC, MC, and Hybrid MC
What is MCM and its use cases?
What are the capabilities of MCM?
Utilizing Hybrid Cloud Platforms to enable MCM
Automating MC apps
Demo: Cloud Pak for MultiCloud Manager
Exploring the OpenShift Advanced Web Console
Module Summary
Practice Quiz
Graded Quiz




Module 6: Final Exam

Final Exam",https://cursodex.com/courses/building-cloud-native-and-multicloud-applications/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Cloud|Programación,0 minute,,English,1,,0,beginner,https://cognitiveclass.ai/courses/building_cloud_native_and_multicloud_applications,IBM
19370,Introducing AI,"Start your journey into the realm of Artificial Intelligence! Discover its endless possibilities, practical applications, and real-world impact in this captivating beginner-level course. Unveil the future today!

Discover the fascinating world of Artificial Intelligence (AI) with this beginner-friendly short course. This mini-course provides an introduction to AI, explores its impact on various industries, and delves into its wide range of applications, including the exciting field of Generative AI.

We will demystify the concepts behind AI and explain how it mimics human intelligence to solve complex problems. Gain insights into the transformative power of AI and how it is reshaping industries and society as a whole.

Explore the vast array of applications that AI offers across different sectors. From healthcare to finance, from manufacturing to entertainment, AI is revolutionizing the way we work, communicate, and interact. Discover real-world examples that showcase the potential of AI-driven technologies and their positive impact on efficiency, decision-making, and innovation.

Uncover the fascinating capabilities of Generative AI models, which have the ability to generate new content, including images, music, and text. Witness the creative potential of AI as we delve into the applications of Generative AI in fields like art, design, and storytelling.

Designed with beginners in mind, this course provides a solid foundation in AI concepts without overwhelming technical jargon. Our expert instructors will guide you through engaging lessons, practical examples, and interactive exercises, ensuring an enjoyable and informative learning experience.

Gain a comprehensive understanding of AI, explore its impact on society, and unlock the possibilities offered by Generative AI. Embrace the future of technology and enroll in this course today to embark on an exciting AI journey.


Course Syllabus
Module 1: AI Overview
Introducing AI
What is AI?
Generative AI Overview
Summary
Module 2: Impact of AI
Impact and Examples of AI
Some Applications of AI
Famous applications of AI from IBM
Generative AI: Applications and Examples
Summary",https://cursodex.com/courses/introducing-ai/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Inteligencia Artificial,1 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/introducing-ai-09f5c2a8-b79c-443d-b09a-8227c40c2108,IBM
19372,Deep Learning with TensorFlow,"Majority of data in the world are unlabeled and unstructured data, for instance images, sound, and text data. Shallow neural networks cannot easily capture relevant structure in these kind of data, but deep networks are capable of discovering hidden structures within these data. In this course, you will use TensorFlow library to apply deep learning on different data types to solve real world problems.

About This Course
Traditional neural networks rely on shallow nets, composed of one input, one hidden layer and one output layer. Deep-learning networks are distinguished from these ordinary neural networks having more hidden layers, or so-called more depth. These kind of nets are capable of discovering hidden structures within unlabeled and unstructured data (i.e. images, sound, and text), which consitutes the vast majority of data in the world.

TensorFlow is one of the best libraries to implement deep learning. TensorFlow is a software library for numerical computation of mathematical expressional, using data flow graphs. Nodes in the graph represent mathematical operations, while the edges represent the multidimensional data arrays (tensors) that flow between them. It was created by Google and tailored for Machine Learning. In fact, it is being widely used to develop solutions with Deep Learning.

In this TensorFlow course, you will be able to learn the basic concepts of TensorFlow, the main functions, operations and the execution pipeline. Starting with a simple “Hello Word” example, throughout the course you will be able to see how TensorFlow can be used in curve fitting, regression, classification and minimization of error functions. This concept is then explored in the Deep Learning world. You will learn how to apply TensorFlow for backpropagation to tune the weights and biases while the Neural Networks are being trained. Finally, the course covers different types of Deep Architectures, such as Convolutional Networks, Recurrent Networks and Autoencoders.

Course Syllabus
Module 1 – Introduction to TensorFlow
HelloWorld with TensorFlow
Linear Regression
Nonlinear Regression
Logistic Regression
Activation Functions
Module 2 – Convolutional Neural Networks (CNN)
CNN History
Understanding CNNs
CNN Application
Module 3 – Recurrent Neural Networks (RNN)
Intro to RNN Model
Long Short-Term memory (LSTM)
Recursive Neural Tensor Network Theory
Recurrent Neural Network Model
Module 4 - Unsupervised Learning
Applications of Unsupervised Learning
Restricted Boltzmann Machine
Collaborative Filtering with RBM
Module 5 - Autoencoders
Introduction to Autoencoders and Applications
Autoencoders
Deep Belief Network",https://cursodex.com/courses/deep-learning-with-tensorflow/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,3 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/deep-learning-with-tensorflow,IBM
19374,Data Visualization with R,"Data visualization is the presentation of data with graphics. It's a way to summarize your findings and display it in a form that facilitates interpretation and can help in identifying patterns or trends. In this course you will learn how to create beautiful graphics and charts, customizing the look and feel of them as you wish.

ABOUT THIS COURSE
""A picture is worth a thousand words"". We are all familiar with this expression. It especially applies when trying to explain the insight obtained from the analysis of increasingly large data sets. Data visualization plays an essential role in the representation of both small and large scale data.

One of the key skills of a data scientist is the ability to tell a compelling story, visualizing data and findings in an approachable and stimulating way. Learning how to leverage a software tool to visualize data will also enable you to extract information, better understand the data, and make more effective decisions.

The main goal of this course is to teach you how to take data that at first glance has little meaning and present that data in a form that makes sense to people. Various techniques have been developed for presenting data visually but in this course, we will be using the open source language R. 
COURSE SYLLABUS
Module 1 - Basic Visualization Tools

 Bar Charts
 Histograms
Pie Charts
Module 2 - Basic Visualization Tools Continued

Scatter Plots
Line Plots and Regression
Module 3 - Specialized Visualization Tools

 Word Clouds
 Radar Charts
 Waffle Charts
 Box Plots
Module 4 - How to create Maps

Creating Maps in R
Module 5 - How to build interactive web pages

 Introduction to Shiny
 Creating and Customizing Shiny Apps
 Additional Shiny Features",https://cursodex.com/courses/data-visualization-with-r/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/data-visualization-with-r,IBM
19376,A Quick Introduction to Machine Learning,"Machine Learning, a foundational component of Artificial Intelligence, is often shrouded in mystery. This short course will demystify and explain the subject of Machine Learning. In just a few hours, you will be able to understand the concepts and the processes behind this revolutionary technology. Let this course take you into the forefront of the Machine Learning revolution!

By actively engaging with the course content, including video lectures, quizzes, and a hands-on lab, you will develop the skills and confidence necessary to effectively apply your newfound knowledge in Machine Learning. 

Course Syllabus
Module 1
Introduction to Machine Learning for Everyone
Machine Learning Model Lifecycle
A Day in the life of a Machine Learning Engineer
Tools for Machine Learning
Module 2
Supervised vs Unsupervised Learning
Classification
Regression
Evaluating Machine Learning Models
Hands-on Lab: Machine Learning in Python",https://cursodex.com/courses/a-quick-introduction-to-machine-learning/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Inteligencia Artificial|Programación,3 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/data-visualization-with-r,IBM
19382,Predictive Modeling Fundamentals I,"Predictive Analytics brings together advanced analytics capabilities spanning ad-hoc statistical analysis, predictive modeling, data mining, text analytics, entity analytics, optimization, real-time scoring, machine learning and more. IBM SPSS Modeler puts these capabilities into the hands of business users, data scientists, and developers.

About This Course
In this course you will learn the basics to get started with Predictive Modeling.

Course Syllabus
After completing this course, you should be able to:

- Describe what Predictive Modeling is all about and know why you would want to use it
- Understand the CRISP-DM methodology and the IBM SPSS Modeler Workbench
- Understand Common Modeling Techniques
- Use IBM SPSS Modeler to solve a Kaggle competition
- Explore, Prepare, Model and Evaluate your data using IBM SPSS Modeler",https://cursodex.com/courses/predictive-modeling-fundamentals-i/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/predictive-modeling-fundamentals,IBM
19384,Getting started with Microservices with Istio and IBM Cloud Kubernetes Service,"Discover how microservices and Istio pair together for cloud-native apps. Learn how Istio and IBM Cloud Kubernetes Service help you securely and seamlessly deploy containers and apps.

About this course
In this course, you learn about the twelve-factor app methodology, microservices, and Istio foundational technologies. These cloud-native technologies are the essentials as you build new apps for the cloud. Microservices are the building blocks for your cloud architecture. Then, you layer on Istio to help you connect, manage, and secure those microservices. All of those are then put together in IBM Cloud Kubernetes Service.

What will I get after passing this course?
You will receive a completion certificate.
Course syllabus
Twelve-factor app
Twelve-factor methodology
The twelve factors
Codebase
Dependencies
Configuration
Backing services
Build, release, run
Processes
Port binding
Concurrency
Disposability
Development and production parity
Logs
Admin processes
Summary of the twelve-factor app
Microservices
Unmaintainable, monolithic apps
What are microservices?
Microservices: Making developers more efficient
Microservices architecture
Example app that uses microservices
Key tenets of a microservices architecture
Comparing monolithic and microservices architectures
Emergence of microservices from modern development tools and processes
Operational requirements for microservices
Summary: Advantages of microservices
Application architecture evolution: From SOA to microservices
Layered application architecture
SOA stack
Microservices and SOA
Monolithic architecture versus microservices architecture
Microservices and IBM Cloud Kubernetes Service
Microservices component architecture
Microservices architecture mapped to the SOA stack
Microservices types hierarchy
Language decisions
Backend for frontend (BFF)
Business service microservices dependencies: Typical
Business service microservices dependencies: Death Star
Microservices integration
Communication among services
Synchronous versus asynchronous communication
Microservices intercommunication
Microservices communication in IBM Cloud Kubernetes Service
IBM Message Hub service
Service mesh
Comparison of operations for monolithic and microservice architectures
A service mesh can help
Service registry
Service discovery and service proxy
Client-side discovery
Server-side discovery
Automated testing
Circuit breaker
Bulkhead
Istio: An intelligent service mesh for microservices
Service mesh implementation
How Istio works
Istio mesh request flow
What Istio provides for microservices architectures
Discovery and load balancing
Handling failures
Fault injection
Mutual TLS Authentication
Final exam",https://cursodex.com/courses/getting-started-with-microservices-with-istio-and-ibm-cloud-kubernetes-service/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Cloud,3 hour,,English,,,0,expert,https://cognitiveclass.ai/courses/get-started-with-microservices-istio-and-ibm-cloud-container-service,IBM
19387,Using R with Databases,"The intent of this course is to teach you how to unlock the power and magic of R to analyze data in relational databases. It will show you how to connect to relational databases, access and query the database, update and modify the data, analyze it and perform simple visualizations.


About This Course



Do you want to leverage the power of R to unlock the value of data in relational databases?
Are you a SQL professional and looking to get skilled in data science?
Are the limits of R programming language preventing you from analyzing very large data sets?
If you answered yes to any of these questions, this course is for you. It will introduce you to the benefits of using R with databases. Teach you how to connect to databases from R. Show you how to create database objects, populate the database, and issue SQL queries to retrieve and modify your data from R. The course will also delve into advanced topics of using stored procedures and utilizing in-database analytics with R. 

Course Syllabus

Module 1 - R and Relational Databases
Module 2 - Connecting to Relational Databases using RJDBC and RODBC
Module 3 - Database Design and Querying Data
Module 4 - Modifying Data and Using Stored Procedures
Module 5 - In-Database Analytics with R",https://cursodex.com/courses/using-r-with-databases/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,,0 minute,,English,1,,0,beginner,https://cognitiveclass.ai/courses/using-r-with-databases,IBM
19389,NoSQL and DBaaS 101,"In this NoSQL course, we will provide an overview of the NoSQL database landscape, the benefits of using a Database-as-a-Service offering, and where Cloudant fits into the picture. Additionally, we’ll get you started with using Cloudant by providing tutorials on account sign up, creating and replicating databases, loading and querying data, and conclude by pointing you to additional resources to continue on your education.


About This Course

Are you building a new application and want to utilize an operational datastore that has a flexible schema for fast and simple development? Do you need to ensure your entire application stack can scale elastically to accommodate a fast-growing dataset and a surge in concurrent users? Are you struggling with the management of an existing datastore and want to offload administration to a service provider? Do you require high availability and disaster recovery redundancy across nodes, data centers, geographies or asynchronous mobile/client access to application data?


If you answered yes to any of the questions above, then you have probably started to explore NoSQL and/or Database-as-a-Service offerings. In this NoSQL course, we will provide an overview of the NoSQL database landscape, the benefits of using a Database-as-a-Service offering, and where Cloudant fits into the picture. Additionally, we’ll get you started with using Cloudant by providing tutorials on account sign up, creating and replicating databases, loading and querying data, and conclude by pointing you to additional resources to continue on your education.


Course Syllabus

After completing this course, you should be able to:

Define NoSQL, its characteristics and history, and the primary benefits for using NoSQL databases.
Define the major types of NoSQL databases including a primary use case and advantages/disadvantages of each type.
Describe the factors affecting return on investment for using locally hosted database vs. database-as-a-service.
List the key benefits of IBM Cloudant, a NoSQL Database-as-a-Service for Web and mobile applications.
Create a document database, add documents, and run queries using IBM Cloudant.
Access additional resources including training, documentation, articles, and books to continue to learn about NoSQL databases.",https://cursodex.com/courses/nosql-and-dbaas-101/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Bases de Datos,0 minute,,English,1,,0,beginner,https://cognitiveclass.ai/courses/introduction-nosql-dbaas,IBM
19391,Spark Fundamentals II,"Building on your foundational knowledge of Spark, take this opportunity to move your skills to the next level. With a focus on Spark Resilient Distributed Data Set operations this course exposes you to concepts that are critical to your success in this field.

ABOUT THIS COURSE
Expand your knowledge of the concepts discussed in Spark Fundamentals I with a focus on RDDs (Resilient Distributed Datasets). RDDs are the main abstraction Spark provides to enable parallel processing across the nodes of a Spark cluster.
Get in-deptth knowledge on Spark’s architecture and how data is distributed and tasks are parallelized.
Learn how to optimize your data for joins using Spark’s memory caching.
Learn how to use the more advanced operations available in the API.
The lab exercises for this course are performed exclusively on the Cloud and using a Notebook interface.
IBM Data Science Experience provides you with Jupyter notebooks that is already connected to Spark and supports Python, R, and Scala so that you start creating your Spark projects and collaborating with other data scientists. When you sign up, you get free access to Data Science Experience and all other IBM services for 30 days. Start now and take advantage of this offer.
COURSE SYLLABUS
Module 1 - Introduction to Notebooks
Understand how to use Zeppelin in your Spark projects
Identify the various notebooks you can use with Spark
Module 2 - Spark RDD Architecture
Understand how Spark generates RDDs
Manage partitions to improve RDD performance
Module 3 - Optimizing Transformations and Actions
Use advanced Spark RDD operations
Identify what operations cause shuffling
Module 4 - Caching and Serialization
Understand how and when to cache RDDs
Understand storage levels and their uses
Module 5 - Develop and Testing
Understand how to use sbt to build Spark projects
Understand how to use Eclipse and IntelliJ for Spark development
",https://cursodex.com/courses/spark-fundamentals-ii/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos|Programación,5 hour,,English,,,0,intermediate,https://cognitiveclass.ai/courses/spark-rdd,IBM
19393,AI Ethics,"Artificial Intelligence (AI) presents many exciting opportunities for businesses. At the same time it has also put in focus potential ethical problems. In this course on AI Ethics as we delve into today's AI concerns, explore biases, navigate regulations, and learn the concept of trust in the AI world.

Explore the ethical and regulatory landscape of Artificial Intelligence (AI) with our thought-provoking short course. Designed for individuals of all backgrounds, this program delves into critical issues, concerns, and considerations surrounding AI, including ethics, bias, regulations, and the concept of Trustworthy AI.

In this course, you will embark on a journey to understand the broader implications of AI beyond its technical aspects. Gain insights into the ethical challenges that arise when AI systems make decisions that impact individuals and society as a whole. Explore the potential biases that can emerge in AI algorithms and learn how to mitigate them to ensure fairness and inclusivity.

Discover the existing and emerging regulations and guidelines governing AI development and deployment. Understand the ethical frameworks and principles that are being established to guide responsible AI practices. Explore case studies and real-world examples that shed light on the practical implementation of ethical guidelines in various industries and sectors.

Learn about Trustworthy AI and the principles and practices that contribute to building AI systems that are reliable, transparent, and accountable. Understand the importance of ensuring privacy, security, and interpretability in AI algorithms and models. Gain insights into the role of human oversight and governance in maintaining the trustworthiness of AI systems.

Whether you are an AI practitioner, a decision-maker, or simply an individual interested in the ethical implications of AI, this course will equip you with the knowledge and tools to navigate the ethical challenges associated with AI.


Course Syllabus
Module 1: AI Concerns
Exploring Today's AI Concerns
Exploring AI Ethics
Defining AI Ethics
Summary
Module 2: AI Bias, Regulations, and Trustworthy AI
Understanding Bias and AI
Lab: Detect the Bias
AI Ethics and Regulations
AI Ethics, Goverenance, and ESG
Foundations of Trustworthy AI
Summary",https://cursodex.com/courses/ai-ethics/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Inteligencia Artificial,1 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/ai-ethics-2f459a4d-fd9a-4fc6-aba8-e4f66cf33220,IBM
19395,Machine Learning - Dimensionality Reduction,"Welcome to this machine learning course on Dimensionality Reduction. Dimensionality Reduction is a category of unsupervised machine learning techniques used to reduce the number of features in a dataset. Dimension reduction can also be used to group similar variables together. In this course, you will learn the theory behind dimension reduction, and get some hands-on practice using Principal Components Analysis (PCA) and Exploratory Factor Analysis (EFA) on survey data. The code used in this course is prepared for you in R.


About This Course

Welcome to this machine learning course on Dimensionality Reduction. Dimensionality Reduction is a category of unsupervised machine learning techniques used to reduce the number of features in a dataset. Dimension reduction can also be used to group similar variables together.


 In this course, you will learn the theory behind dimension reduction, and get some hands-on practice using Principal Components Analysis (PCA) and Exploratory Factor Analysis (EFA) on survey data.


The code used in this course is prepared for you in R.",https://cursodex.com/courses/machine-learning-dimensionality-reduction/,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,cognitive ibm,https://cursodex.com/wp-content/uploads/2024/06/cognitive-ibm.png,Computación y Software,Ciencia de Datos,6 hour,,English,,,0,beginner,https://cognitiveclass.ai/courses/machine-learning-dimensionality-reduction,IBM
